区域类型,图纸区域名称,区域优先级,字段名称,code,数据类型,字段优先级,别名,字段类型,字段描述,字段值处理方式,是否为主键,枚举值
阀门清单,阀门清单,重要,要求的最大行程时间,YQDZDXCSJ,区间和数值,重要,要求的最大行程时间(s),阀门属性,阀门全开或全关需要的最长时间,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,要求的最大行程时间,YQDZDXCSJ,区间和数值,重要,要求的行程时间(s),阀门属性,阀门全开或全关需要的最长时间,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,要求的最大行程时间,YQDZDXCSJ,区间和数值,重要,要求行程时间,阀门属性,阀门全开或全关需要的最长时间,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,规范等级,GFDJ,枚举,重要,RCC-M等级,阀门属性,压水堆核岛机械设备设计和制造规则,字段值需要标准化,非主键,"[{""cn"": ""1级"", ""en"": ""RCC-M1""}, {""cn"": ""2级"", ""en"": ""RCC-M2""}, {""cn"": ""3级"", ""en"": ""RCC-M3""}, {""cn"": ""非安全级"", ""en"": ""NC""}, {""cn"": ""常规工业要求"", ""en"": ""indus.""}]"
阀门清单,阀门清单,重要,规范等级,GFDJ,枚举,重要,RCC-M规范等级,阀门属性,压水堆核岛机械设备设计和制造规则,字段值需要标准化,非主键,"[{""cn"": ""1级"", ""en"": ""RCC-M1""}, {""cn"": ""2级"", ""en"": ""RCC-M2""}, {""cn"": ""3级"", ""en"": ""RCC-M3""}, {""cn"": ""非安全级"", ""en"": ""NC""}, {""cn"": ""常规工业要求"", ""en"": ""indus.""}]"
阀门清单,阀门清单,重要,规范等级,GFDJ,枚举,重要,规范标准,阀门属性,压水堆核岛机械设备设计和制造规则,字段值需要标准化,非主键,"[{""cn"": ""1级"", ""en"": ""RCC-M1""}, {""cn"": ""2级"", ""en"": ""RCC-M2""}, {""cn"": ""3级"", ""en"": ""RCC-M3""}, {""cn"": ""非安全级"", ""en"": ""NC""}, {""cn"": ""常规工业要求"", ""en"": ""indus.""}]"
阀门清单,阀门清单,重要,规范等级,GFDJ,枚举,重要,设备规范要求,阀门属性,压水堆核岛机械设备设计和制造规则,字段值需要标准化,非主键,"[{""cn"": ""1级"", ""en"": ""RCC-M1""}, {""cn"": ""2级"", ""en"": ""RCC-M2""}, {""cn"": ""3级"", ""en"": ""RCC-M3""}, {""cn"": ""非安全级"", ""en"": ""NC""}, {""cn"": ""常规工业要求"", ""en"": ""indus.""}]"
阀门清单,阀门清单,重要,设计压力,SJYL,区间和数值,重要,设计压力（MPa.g）,阀门属性,定义阀门的设计压力,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,设计压力,SJYL,区间和数值,重要,阀门设计压力,阀门属性,定义阀门的设计压力,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,设计温度,SJWD,区间和数值,重要,设计温度（℃）,阀门属性,定义阀门的设计温度,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,设计温度,SJWD,区间和数值,重要,阀门设计温度,阀门属性,定义阀门的设计温度,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,设计要求流量系数,SJYQLLXS,区间和数值,重要,CV（A-B）计算值,阀门属性,CV 值（流量系数）如果是“NR”，则表示：按阀门技术规格书通用要求,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,设计要求流量系数,SJYQLLXS,区间和数值,重要,Cv,阀门属性,CV 值（流量系数）如果是“NR”，则表示：按阀门技术规格书通用要求,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,设计要求流量系数,SJYQLLXS,区间和数值,重要,流量系数（Cv）,阀门属性,CV 值（流量系数）如果是“NR”，则表示：按阀门技术规格书通用要求,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,设计要求流量系数,SJYQLLXS,区间和数值,重要,要求的Cv,阀门属性,CV 值（流量系数）如果是“NR”，则表示：按阀门技术规格书通用要求,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,设计要求流量系数,SJYQLLXS,区间和数值,重要,设计要求流量系数Cv,阀门属性,CV 值（流量系数）如果是“NR”，则表示：按阀门技术规格书通用要求,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,设计要求流量系数,SJYQLLXS,区间和数值,重要,阀门额定流量系数Cv,阀门属性,CV 值（流量系数）如果是“NR”，则表示：按阀门技术规格书通用要求,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,设计要求流量系数,SJYQLLXS,区间和数值,重要,额定CV值（A-B）计算值,阀门属性,CV 值（流量系数）如果是“NR”，则表示：按阀门技术规格书通用要求,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,设计要求流量系数,SJYQLLXS,区间和数值,重要,额定Cv值,阀门属性,CV 值（流量系数）如果是“NR”，则表示：按阀门技术规格书通用要求,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,设计要求流量系数,SJYQLLXS,区间和数值,重要,额定流量系数,阀门属性,CV 值（流量系数）如果是“NR”，则表示：按阀门技术规格书通用要求,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,设计要求流量系数,SJYQLLXS,区间和数值,重要,额定流量系数Cv,阀门属性,CV 值（流量系数）如果是“NR”，则表示：按阀门技术规格书通用要求,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,设计要求流量系数（A-C）,SJYQLLXS_AC,区间和数值,重要,CV（A-C）计算值,阀门属性,三通阀特有,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,采购RIN码,CGRINM,编码,重要,RIN,阀门属性,阀门的设计RIN码；12位编码，其中第7~10位为数字,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,采购RIN码,CGRINM,编码,重要,RIN码,阀门属性,阀门的设计RIN码；12位编码，其中第7~10位为数字,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,采购RIN码,CGRINM,编码,重要,RIN码/GB标准,阀门属性,阀门的设计RIN码；12位编码，其中第7~10位为数字,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,采购RIN码,CGRINM,编码,重要,采购RIN码-自动,阀门属性,阀门的设计RIN码；12位编码，其中第7~10位为数字,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,采购RIN码,CGRINM,编码,重要,阀门标志编码,阀门属性,阀门的设计RIN码；12位编码，其中第7~10位为数字,字段值需要标准化,非主键,
阀门清单,阀门清单,重要,采购质保等级,CGZBDJ,枚举,重要,采购质保等级,阀门属性,,字段值需要标准化,非主键,"[{""cn"": """", ""en"": ""C1a""}, {""cn"": """", ""en"": ""C1b""}, {""cn"": """", ""en"": ""C2""}, {""cn"": """", ""en"": ""C3""}]"
阀门清单,阀门清单,重要,阀杆限位开关,FGXWKG,枚举,重要,阀杆限位开关,阀门属性,阀杆限位开关的设置,字段值需要标准化,非主键,"[{""cn"": ""开、关位都无要求"", ""en"": ""00""}, {""cn"": ""开位无要求，关位有要求"", ""en"": ""01""}, {""cn"": ""开位有要求，关位无要求"", ""en"": ""10""}, {""cn"": ""开、关位都有要求"", ""en"": ""11""}]"
阀门清单,阀门清单,重要,阀门入口口径,FMRKKJ,枚举,重要,DN,阀门属性,,字段值需要标准化,非主键,"[{""cn"": """", ""en"": ""DN6""}, {""cn"": """", ""en"": ""DN8""}, {""cn"": """", ""en"": ""DN10""}, {""cn"": """", ""en"": ""DN15""}, {""cn"": """", ""en"": ""DN20""}, {""cn"": """", ""en"": ""DN25""}, {""cn"": """", ""en"": ""DN32""}, {""cn"": """", ""en"": ""DN40""}, {""cn"": """", ""en"": ""DN50""}, {""cn"": """", ""en"": ""DN65""}, {""cn"": """", ""en"": ""DN80""}, {""cn"": """", ""en"": ""DN100""}, {""cn"": """", ""en"": ""DN125""}, {""cn"": """", ""en"": ""DN150""}, {""cn"": """", ""en"": ""DN200""}, {""cn"": """", ""en"": ""DN250""}, {""cn"": """", ""en"": ""DN300""}, {""cn"": """", ""en"": ""DN350""}, {""cn"": """", ""en"": ""DN400""}, {""cn"": """", ""en"": ""DN450""}, {""cn"": """", ""en"": ""DN500""}, {""cn"": """", ""en"": ""DN600""}, {""cn"": """", ""en"": ""DN700""}, {""cn"": """", ""en"": ""DN800""}, {""cn"": """", ""en"": ""DN900""}, {""cn"": """", ""en"": ""DN1000""}, {""cn"": """", ""en"": ""DN1100""}, {""cn"": """", ""en"": ""DN1200""}, {""cn"": """", ""en"": ""DN1400""}, {""cn"": """", ""en"": ""DN1500""}, {""cn"": """", ""en"": ""DN1600""}, {""cn"": """", ""en"": ""DN1800""}, {""cn"": """", ""en"": ""DN2000""}, {""cn"": """", ""en"": ""DN2200""}, {""cn"": """", ""en"": ""DN2400""}, {""cn"": """", ""en"": ""DN2600""}, {""cn"": """", ""en"": ""DN2800""}, {""cn"": """", ""en"": ""DN3000""}, {""cn"": """", ""en"": ""DN3200""}, {""cn"": """", ""en"": ""DN3400""}, {""cn"": """", ""en"": ""DN3600""}, {""cn"": """", ""en"": ""DN3800""}, {""cn"": """", ""en"": ""DN4000""}]"
阀门清单,阀门清单,重要,阀门入口口径,FMRKKJ,枚举,重要,公称尺寸,阀门属性,,字段值需要标准化,非主键,"[{""cn"": """", ""en"": ""DN6""}, {""cn"": """", ""en"": ""DN8""}, {""cn"": """", ""en"": ""DN10""}, {""cn"": """", ""en"": ""DN15""}, {""cn"": """", ""en"": ""DN20""}, {""cn"": """", ""en"": ""DN25""}, {""cn"": """", ""en"": ""DN32""}, {""cn"": """", ""en"": ""DN40""}, {""cn"": """", ""en"": ""DN50""}, {""cn"": """", ""en"": ""DN65""}, {""cn"": """", ""en"": ""DN80""}, {""cn"": """", ""en"": ""DN100""}, {""cn"": """", ""en"": ""DN125""}, {""cn"": """", ""en"": ""DN150""}, {""cn"": """", ""en"": ""DN200""}, {""cn"": """", ""en"": ""DN250""}, {""cn"": """", ""en"": ""DN300""}, {""cn"": """", ""en"": ""DN350""}, {""cn"": """", ""en"": ""DN400""}, {""cn"": """", ""en"": ""DN450""}, {""cn"": """", ""en"": ""DN500""}, {""cn"": """", ""en"": ""DN600""}, {""cn"": """", ""en"": ""DN700""}, {""cn"": """", ""en"": ""DN800""}, {""cn"": """", ""en"": ""DN900""}, {""cn"": """", ""en"": ""DN1000""}, {""cn"": """", ""en"": ""DN1100""}, {""cn"": """", ""en"": ""DN1200""}, {""cn"": """", ""en"": ""DN1400""}, {""cn"": """", ""en"": ""DN1500""}, {""cn"": """", ""en"": ""DN1600""}, {""cn"": """", ""en"": ""DN1800""}, {""cn"": """", ""en"": ""DN2000""}, {""cn"": """", ""en"": ""DN2200""}, {""cn"": """", ""en"": ""DN2400""}, {""cn"": """", ""en"": ""DN2600""}, {""cn"": """", ""en"": ""DN2800""}, {""cn"": """", ""en"": ""DN3000""}, {""cn"": """", ""en"": ""DN3200""}, {""cn"": """", ""en"": ""DN3400""}, {""cn"": """", ""en"": ""DN3600""}, {""cn"": """", ""en"": ""DN3800""}, {""cn"": """", ""en"": ""DN4000""}]"
阀门清单,阀门清单,重要,阀门入口口径,FMRKKJ,枚举,重要,公称通径,阀门属性,,字段值需要标准化,非主键,"[{""cn"": """", ""en"": ""DN6""}, {""cn"": """", ""en"": ""DN8""}, {""cn"": """", ""en"": ""DN10""}, {""cn"": """", ""en"": ""DN15""}, {""cn"": """", ""en"": ""DN20""}, {""cn"": """", ""en"": ""DN25""}, {""cn"": """", ""en"": ""DN32""}, {""cn"": """", ""en"": ""DN40""}, {""cn"": """", ""en"": ""DN50""}, {""cn"": """", ""en"": ""DN65""}, {""cn"": """", ""en"": ""DN80""}, {""cn"": """", ""en"": ""DN100""}, {""cn"": """", ""en"": ""DN125""}, {""cn"": """", ""en"": ""DN150""}, {""cn"": """", ""en"": ""DN200""}, {""cn"": """", ""en"": ""DN250""}, {""cn"": """", ""en"": ""DN300""}, {""cn"": """", ""en"": ""DN350""}, {""cn"": """", ""en"": ""DN400""}, {""cn"": """", ""en"": ""DN450""}, {""cn"": """", ""en"": ""DN500""}, {""cn"": """", ""en"": ""DN600""}, {""cn"": """", ""en"": ""DN700""}, {""cn"": """", ""en"": ""DN800""}, {""cn"": """", ""en"": ""DN900""}, {""cn"": """", ""en"": ""DN1000""}, {""cn"": """", ""en"": ""DN1100""}, {""cn"": """", ""en"": ""DN1200""}, {""cn"": """", ""en"": ""DN1400""}, {""cn"": """", ""en"": ""DN1500""}, {""cn"": """", ""en"": ""DN1600""}, {""cn"": """", ""en"": ""DN1800""}, {""cn"": """", ""en"": ""DN2000""}, {""cn"": """", ""en"": ""DN2200""}, {""cn"": """", ""en"": ""DN2400""}, {""cn"": """", ""en"": ""DN2600""}, {""cn"": """", ""en"": ""DN2800""}, {""cn"": """", ""en"": ""DN3000""}, {""cn"": """", ""en"": ""DN3200""}, {""cn"": """", ""en"": ""DN3400""}, {""cn"": """", ""en"": ""DN3600""}, {""cn"": """", ""en"": ""DN3800""}, {""cn"": """", ""en"": ""DN4000""}]"
阀门清单,阀门清单,重要,阀门入口口径,FMRKKJ,枚举,重要,口径,阀门属性,,字段值需要标准化,非主键,"[{""cn"": """", ""en"": ""DN6""}, {""cn"": """", ""en"": ""DN8""}, {""cn"": """", ""en"": ""DN10""}, {""cn"": """", ""en"": ""DN15""}, {""cn"": """", ""en"": ""DN20""}, {""cn"": """", ""en"": ""DN25""}, {""cn"": """", ""en"": ""DN32""}, {""cn"": """", ""en"": ""DN40""}, {""cn"": """", ""en"": ""DN50""}, {""cn"": """", ""en"": ""DN65""}, {""cn"": """", ""en"": ""DN80""}, {""cn"": """", ""en"": ""DN100""}, {""cn"": """", ""en"": ""DN125""}, {""cn"": """", ""en"": ""DN150""}, {""cn"": """", ""en"": ""DN200""}, {""cn"": """", ""en"": ""DN250""}, {""cn"": """", ""en"": ""DN300""}, {""cn"": """", ""en"": ""DN350""}, {""cn"": """", ""en"": ""DN400""}, {""cn"": """", ""en"": ""DN450""}, {""cn"": """", ""en"": ""DN500""}, {""cn"": """", ""en"": ""DN600""}, {""cn"": """", ""en"": ""DN700""}, {""cn"": """", ""en"": ""DN800""}, {""cn"": """", ""en"": ""DN900""}, {""cn"": """", ""en"": ""DN1000""}, {""cn"": """", ""en"": ""DN1100""}, {""cn"": """", ""en"": ""DN1200""}, {""cn"": """", ""en"": ""DN1400""}, {""cn"": """", ""en"": ""DN1500""}, {""cn"": """", ""en"": ""DN1600""}, {""cn"": """", ""en"": ""DN1800""}, {""cn"": """", ""en"": ""DN2000""}, {""cn"": """", ""en"": ""DN2200""}, {""cn"": """", ""en"": ""DN2400""}, {""cn"": """", ""en"": ""DN2600""}, {""cn"": """", ""en"": ""DN2800""}, {""cn"": """", ""en"": ""DN3000""}, {""cn"": """", ""en"": ""DN3200""}, {""cn"": """", ""en"": ""DN3400""}, {""cn"": """", ""en"": ""DN3600""}, {""cn"": """", ""en"": ""DN3800""}, {""cn"": """", ""en"": ""DN4000""}]"
阀门清单,阀门清单,重要,阀门入口口径,FMRKKJ,枚举,重要,进口,阀门属性,,字段值需要标准化,非主键,"[{""cn"": """", ""en"": ""DN6""}, {""cn"": """", ""en"": ""DN8""}, {""cn"": """", ""en"": ""DN10""}, {""cn"": """", ""en"": ""DN15""}, {""cn"": """", ""en"": ""DN20""}, {""cn"": """", ""en"": ""DN25""}, {""cn"": """", ""en"": ""DN32""}, {""cn"": """", ""en"": ""DN40""}, {""cn"": """", ""en"": ""DN50""}, {""cn"": """", ""en"": ""DN65""}, {""cn"": """", ""en"": ""DN80""}, {""cn"": """", ""en"": ""DN100""}, {""cn"": """", ""en"": ""DN125""}, {""cn"": """", ""en"": ""DN150""}, {""cn"": """", ""en"": ""DN200""}, {""cn"": """", ""en"": ""DN250""}, {""cn"": """", ""en"": ""DN300""}, {""cn"": """", ""en"": ""DN350""}, {""cn"": """", ""en"": ""DN400""}, {""cn"": """", ""en"": ""DN450""}, {""cn"": """", ""en"": ""DN500""}, {""cn"": """", ""en"": ""DN600""}, {""cn"": """", ""en"": ""DN700""}, {""cn"": """", ""en"": ""DN800""}, {""cn"": """", ""en"": ""DN900""}, {""cn"": """", ""en"": ""DN1000""}, {""cn"": """", ""en"": ""DN1100""}, {""cn"": """", ""en"": ""DN1200""}, {""cn"": """", ""en"": ""DN1400""}, {""cn"": """", ""en"": ""DN1500""}, {""cn"": """", ""en"": ""DN1600""}, {""cn"": """", ""en"": ""DN1800""}, {""cn"": """", ""en"": ""DN2000""}, {""cn"": """", ""en"": ""DN2200""}, {""cn"": """", ""en"": ""DN2400""}, {""cn"": """", ""en"": ""DN2600""}, {""cn"": """", ""en"": ""DN2800""}, {""cn"": """", ""en"": ""DN3000""}, {""cn"": """", ""en"": ""DN3200""}, {""cn"": """", ""en"": ""DN3400""}, {""cn"": """", ""en"": ""DN3600""}, {""cn"": """", ""en"": ""DN3800""}, {""cn"": """", ""en"": ""DN4000""}]"
阀门清单,阀门清单,重要,阀门入口口径,FMRKKJ,枚举,重要,进口公称通径,阀门属性,,字段值需要标准化,非主键,"[{""cn"": """", ""en"": ""DN6""}, {""cn"": """", ""en"": ""DN8""}, {""cn"": """", ""en"": ""DN10""}, {""cn"": """", ""en"": ""DN15""}, {""cn"": """", ""en"": ""DN20""}, {""cn"": """", ""en"": ""DN25""}, {""cn"": """", ""en"": ""DN32""}, {""cn"": """", ""en"": ""DN40""}, {""cn"": """", ""en"": ""DN50""}, {""cn"": """", ""en"": ""DN65""}, {""cn"": """", ""en"": ""DN80""}, {""cn"": """", ""en"": ""DN100""}, {""cn"": """", ""en"": ""DN125""}, {""cn"": """", ""en"": ""DN150""}, {""cn"": """", ""en"": ""DN200""}, {""cn"": """", ""en"": ""DN250""}, {""cn"": """", ""en"": ""DN300""}, {""cn"": """", ""en"": ""DN350""}, {""cn"": """", ""en"": ""DN400""}, {""cn"": """", ""en"": ""DN450""}, {""cn"": """", ""en"": ""DN500""}, {""cn"": """", ""en"": ""DN600""}, {""cn"": """", ""en"": ""DN700""}, {""cn"": """", ""en"": ""DN800""}, {""cn"": """", ""en"": ""DN900""}, {""cn"": """", ""en"": ""DN1000""}, {""cn"": """", ""en"": ""DN1100""}, {""cn"": """", ""en"": ""DN1200""}, {""cn"": """", ""en"": ""DN1400""}, {""cn"": """", ""en"": ""DN1500""}, {""cn"": """", ""en"": ""DN1600""}, {""cn"": """", ""en"": ""DN1800""}, {""cn"": """", ""en"": ""DN2000""}, {""cn"": """", ""en"": ""DN2200""}, {""cn"": """", ""en"": ""DN2400""}, {""cn"": """", ""en"": ""DN2600""}, {""cn"": """", ""en"": ""DN2800""}, {""cn"": """", ""en"": ""DN3000""}, {""cn"": """", ""en"": ""DN3200""}, {""cn"": """", ""en"": ""DN3400""}, {""cn"": """", ""en"": ""DN3600""}, {""cn"": """", ""en"": ""DN3800""}, {""cn"": """", ""en"": ""DN4000""}]"
阀门清单,阀门清单,重要,阀门入口口径,FMRKKJ,枚举,重要,阀门进口口径,阀门属性,,字段值需要标准化,非主键,"[{""cn"": """", ""en"": ""DN6""}, {""cn"": """", ""en"": ""DN8""}, {""cn"": """", ""en"": ""DN10""}, {""cn"": """", ""en"": ""DN15""}, {""cn"": """", ""en"": ""DN20""}, {""cn"": """", ""en"": ""DN25""}, {""cn"": """", ""en"": ""DN32""}, {""cn"": """", ""en"": ""DN40""}, {""cn"": """", ""en"": ""DN50""}, {""cn"": """", ""en"": ""DN65""}, {""cn"": """", ""en"": ""DN80""}, {""cn"": """", ""en"": ""DN100""}, {""cn"": """", ""en"": ""DN125""}, {""cn"": """", ""en"": ""DN150""}, {""cn"": """", ""en"": ""DN200""}, {""cn"": """", ""en"": ""DN250""}, {""cn"": """", ""en"": ""DN300""}, {""cn"": """", ""en"": ""DN350""}, {""cn"": """", ""en"": ""DN400""}, {""cn"": """", ""en"": ""DN450""}, {""cn"": """", ""en"": ""DN500""}, {""cn"": """", ""en"": ""DN600""}, {""cn"": """", ""en"": ""DN700""}, {""cn"": """", ""en"": ""DN800""}, {""cn"": """", ""en"": ""DN900""}, {""cn"": """", ""en"": ""DN1000""}, {""cn"": """", ""en"": ""DN1100""}, {""cn"": """", ""en"": ""DN1200""}, {""cn"": """", ""en"": ""DN1400""}, {""cn"": """", ""en"": ""DN1500""}, {""cn"": """", ""en"": ""DN1600""}, {""cn"": """", ""en"": ""DN1800""}, {""cn"": """", ""en"": ""DN2000""}, {""cn"": """", ""en"": ""DN2200""}, {""cn"": """", ""en"": ""DN2400""}, {""cn"": """", ""en"": ""DN2600""}, {""cn"": """", ""en"": ""DN2800""}, {""cn"": """", ""en"": ""DN3000""}, {""cn"": """", ""en"": ""DN3200""}, {""cn"": """", ""en"": ""DN3400""}, {""cn"": """", ""en"": ""DN3600""}, {""cn"": """", ""en"": ""DN3800""}, {""cn"": """", ""en"": ""DN4000""}]"
阀门清单,阀门清单,重要,阀门入口口径,FMRKKJ,枚举,重要,阀门通径,阀门属性,,字段值需要标准化,非主键,"[{""cn"": """", ""en"": ""DN6""}, {""cn"": """", ""en"": ""DN8""}, {""cn"": """", ""en"": ""DN10""}, {""cn"": """", ""en"": ""DN15""}, {""cn"": """", ""en"": ""DN20""}, {""cn"": """", ""en"": ""DN25""}, {""cn"": """", ""en"": ""DN32""}, {""cn"": """", ""en"": ""DN40""}, {""cn"": """", ""en"": ""DN50""}, {""cn"": """", ""en"": ""DN65""}, {""cn"": """", ""en"": ""DN80""}, {""cn"": """", ""en"": ""DN100""}, {""cn"": """", ""en"": ""DN125""}, {""cn"": """", ""en"": ""DN150""}, {""cn"": """", ""en"": ""DN200""}, {""cn"": """", ""en"": ""DN250""}, {""cn"": """", ""en"": ""DN300""}, {""cn"": """", ""en"": ""DN350""}, {""cn"": """", ""en"": ""DN400""}, {""cn"": """", ""en"": ""DN450""}, {""cn"": """", ""en"": ""DN500""}, {""cn"": """", ""en"": ""DN600""}, {""cn"": """", ""en"": ""DN700""}, {""cn"": """", ""en"": ""DN800""}, {""cn"": """", ""en"": ""DN900""}, {""cn"": """", ""en"": ""DN1000""}, {""cn"": """", ""en"": ""DN1100""}, {""cn"": """", ""en"": ""DN1200""}, {""cn"": """", ""en"": ""DN1400""}, {""cn"": """", ""en"": ""DN1500""}, {""cn"": """", ""en"": ""DN1600""}, {""cn"": """", ""en"": ""DN1800""}, {""cn"": """", ""en"": ""DN2000""}, {""cn"": """", ""en"": ""DN2200""}, {""cn"": """", ""en"": ""DN2400""}, {""cn"": """", ""en"": ""DN2600""}, {""cn"": """", ""en"": ""DN2800""}, {""cn"": """", ""en"": ""DN3000""}, {""cn"": """", ""en"": ""DN3200""}, {""cn"": """", ""en"": ""DN3400""}, {""cn"": """", ""en"": ""DN3600""}, {""cn"": """", ""en"": ""DN3800""}, {""cn"": """", ""en"": ""DN4000""}]"
